token	specif
年间	1.0
海贝	1.0
阿里	1.0
驱动	1.0
453	1.0
玛瑙	1.0
多有汉	1.0
府	1.0
Pathians	1.0
二十八宿	1.0
而弱	1.0
前面	1.0
自日	1.0
神话	1.0
求婚	1.0
彼时	1.0
麻线	1.0
做过	1.0
无	1.0
Beirut	1.0
东汉	1.0
文献	1.0
λ	1.0
2008	1.0
1280	1.0
Pliny	1.0
东晋	1.0
之康	1.0
石像	1.0
巴特农	1.0
Epitome	1.0
人类文明	1.0
金银	1.0
帝王	1.0
不程国	1.0
座	1.0
西北	1.0
南入	1.0
承认	1.0
⑨	1.0
塞人	1.0
四贤	1.0
3164	1.0
分水线	1.0
三十六	1.0
政权	1.0
山口	1.0
Ltd	1.0
攻克	1.0
属地	1.0
Greek	1.0
330	1.0
可言	1.0
64	1.0
斯坦因	1.0
慑	1.0
宾之地	1.0
胡人	1.0
地表	1.0
国土	1.0
错失	1.0
远国	1.0
僧团	1.0
纳入	1.0
盘踞	1.0
占廷	1.0
联想	1.0
朝圣	1.0
167	1.0
较完整	1.0
小冰期	1.0
近距离	1.0
无边	1.0
获得	1.0
已近	1.0
十分	1.0
请求	1.0
契西翁	1.0
尾随	1.0
处在	1.0
迄今	1.0
水陆交通	1.0
忽视	1.0
海船	1.0
布	1.0
纳拉因	1.0
设法	1.0
数次	1.0
家人	1.0
装饰	1.0
et	1.0
大部	1.0
上	1.0
1965	1.0
1958	1.0
发展期	1.0
斯之战	1.0
如云	1.0
盛行	1.0
疑为	1.0
之中	1.0
持久	1.0
清代	1.0
克重	1.0
爆发	1.0
牲畜	1.0
着意	1.0
Rock	1.0
名城	1.0
唐装	1.0
罗布泊	1.0
苏厉	1.0
南亚次大陆	1.0
(	1.0
浸泡	1.0
可归为	1.0
皇族	1.0
宾复	1.0
128	1.0
遭到	1.0
动物	1.0
海丝主港	1.0
由	1.0
发音	1.0
侄儿	1.0
铸造	1.0
重仅	1.0
高昌	1.0
汉武帝	1.0
经商	1.0
汉人	1.0
位置	1.0
高门大户	1.0
乘	1.0
其使	1.0
④	1.0
对象	1.0
迷失方向	1.0
天文学	1.0
Map	1.0
织物	1.0
奈良县	1.0
贩回	1.0
Sea	1.0
季羡林	1.0
Introduction	1.0
程度	1.0
商路	1.0
东渐	1.0
罗马帝国	1.0
汲取	1.0
类型	1.0
人力	1.0
象林	1.0
甬江	1.0
描绘出	1.0
33	1.0
严格	1.0
四周	1.0
）	1.0
还	1.0
宾王	1.0
译经	1.0
君士坦丁	1.0
分岔	1.0
失落	1.0
看守	1.0
北新道	1.0
湖畔	1.0
一部	1.0
西北侧	1.0
即可	1.0
割据	1.0
人民网	1.0
105	1.0
商贸	1.0
怀圣寺	1.0
coinpics	1.0
89	1.0
造船业	1.0
赴	1.0
杭缎	1.0
是	1.0
希罗多德	1.0
时至会	1.0
crude	1.0
文和	1.0
⑤	1.0
于阗河	1.0
方舟	1.0
合一	1.0
1862	1.0
保持	1.0
象	1.0
到	1.0
检查	1.0
Takto	1.0
时泉	1.0
宫室	1.0
寺院	1.0
环城	1.0
臀部	1.0
之丹	1.0
中印关系	1.0
阿达纳	1.0
反映	1.0
莱	1.0
左右	1.0
名僧	1.0
张	1.0
孔雀	1.0
劳之子	1.0
尝居赛	1.0
航行	1.0
可说是	1.0
谦恭	1.0
Spalyrises	1.0
换句话说	1.0
玩意儿	1.0
忙碌	1.0
Seaby	1.0
德米特里	1.0
曾迁	1.0
晚唐	1.0
第七	1.0
托斯	1.0
有着	1.0
李氏	1.0
宽阔	1.0
绝佳	1.0
塔里木盆地	1.0
水中	1.0
于是	1.0
反叛	1.0
八十八	1.0
Later	1.0
中印	1.0
唯求	1.0
亚麻	1.0
出手	1.0
臣分	1.0
脂	1.0
应是	1.0
西	1.0
生姜	1.0
Stein	1.0
改明	1.0
钦州	1.0
遣使	1.0
转	1.0
而时	1.0
中曾	1.0
街巷	1.0
发育	1.0
J	1.0
内地	1.0
象形文字	1.0
至会稽	1.0
布拉	1.0
穆格山	1.0
至康居	1.0
诸王	1.0
剌	1.0
之西	1.0
Sardis	1.0
乌兹别克斯坦	1.0
由此	1.0
波斯湾	1.0
可见	1.0
作	1.0
财富	1.0
将军	1.0
大众	1.0
蚕丝	1.0
内患	1.0
Oxford	1.0
缺水	1.0
下游	1.0
今为	1.0
前身	1.0
西北部	1.0
允准	1.0
不复存在	1.0
1833	1.0
塔克拉玛干大沙漠	1.0
升降	1.0
曲目	1.0
359	1.0
交趾	1.0
近年	1.0
扩至	1.0
反复	1.0
56	1.0
in	1.0
肇始	1.0
笔法	1.0
轨迹	1.0
列观	1.0
规模宏大	1.0
博士	1.0
除了	1.0
商业贸易	1.0
主导地位	1.0
Flames	1.0
Andhras	1.0
甚壮	1.0
形象	1.0
男士	1.0
PL	1.0
据	1.0
密切	1.0
精兵	1.0
补给	1.0
苏萨	1.0
荣耀	1.0
觐见	1.0
合并	1.0
达姆	1.0
67	1.0
产量	1.0
颜料	1.0
85	1.0
曲折	1.0
厘米	1.0
元为	1.0
元	1.0
相近	1.0
唇音	1.0
盛满	1.0
体形	1.0
举世闻名	1.0
赵惠文	1.0
推知	1.0
Vol	1.0
阴末	1.0
城置	1.0
占有	1.0
答	1.0
大量	1.0
汗血	1.0
南至	1.0
文史	1.0
契普腊姆	1.0
丝绢	1.0
疏	1.0
布尔萨	1.0
贴切	1.0
解作	1.0
越葱岭	1.0
植物	1.0
战国时期	1.0
山东	1.0
弟子	1.0
别国	1.0
目的	1.0
详细	1.0
古城	1.0
洛阳	1.0
王国势力	1.0
新出土	1.0
歌舞	1.0
天价	1.0
7000	1.0
重地	1.0
有神	1.0
爱好者	1.0
可点	1.0
使得	1.0
占据	1.0
官券	1.0
主要	1.0
环王	1.0
国人	1.0
加以	1.0
艺术风格	1.0
上古	1.0
善	1.0
献给	1.0
汉语	1.0
郁林	1.0
侯	1.0
以归	1.0
卜	1.0
艳红	1.0
321	1.0
沙林	1.0
专题研究	1.0
境内	1.0
Sacarauli	1.0
柔软	1.0
六盘山	1.0
桑	1.0
法国	1.0
快信	1.0
盔	1.0
北上	1.0
马什哈德	1.0
史书	1.0
钱	1.0
郭璞	1.0
湄公河	1.0
还建	1.0
马其顿	1.0
Harvard	1.0
错位	1.0
食	1.0
一时期	1.0
纺制	1.0
学科	1.0
the	1.0
乌	1.0
双峰骆驼	1.0
罗	1.0
时代风貌	1.0
送	1.0
匹	1.0
写经	1.0
阿曼	1.0
站立	1.0
王审知	1.0
26	1.0
闻名于世	1.0
Osmund	1.0
孟买	1.0
一百多	1.0
对应	1.0
战略要地	1.0
地理环境	1.0
今属	1.0
尔	1.0
织品	1.0
Dhammika	1.0
可通	1.0
to	1.0
由此可见	1.0
宗绍兴	1.0
突变	1.0
出行	1.0
东岸	1.0
三史	1.0
说法	1.0
传来	1.0
碑	1.0
盘	1.0
西通	1.0
不相上下	1.0
回国	1.0
长史	1.0
140	1.0
富有	1.0
其国	1.0
人到	1.0
不通	1.0
但纳拉因	1.0
即位	1.0
铅	1.0
难	1.0
Chap	1.0
信奉	1.0
聚会	1.0
卢没国	1.0
交战	1.0
居住	1.0
丝绸	1.0
西汉时	1.0
cotton	1.0
玉门	1.0
第二阶段	1.0
縣	1.0
坎贝湾	1.0
可靠	1.0
发达	1.0
无稽之谈	1.0
骚扰	1.0
前进	1.0
游牧	1.0
考察队	1.0
唐末	1.0
唐船	1.0
巴克特	1.0
形貌	1.0
蕃客	1.0
西汉时期	1.0
所以	1.0
吉林大学	1.0
蚕蛹	1.0
头盔	1.0
分不开	1.0
难兜国	1.0
忽	1.0
局势	1.0
·	1.0
禁止	1.0
贞观	1.0
金线	1.0
三地	1.0
秦始皇	1.0
as	1.0
西达	1.0
积极进取	1.0
蚕桑	1.0
伏羲	1.0
水晶	1.0
滘	1.0
吞并	1.0
参见	1.0
原产地	1.0
李希霍芬	1.0
开始	1.0
东下	1.0
	1.0
束缚	1.0
远达	1.0
反	1.0
尤	1.0
期	1.0
简称	1.0
并行	1.0
寒冷	1.0
夺取	1.0
几十年	1.0
花塔	1.0
所知	1.0
佚名	1.0
这使	1.0
正仓院	1.0
光辉	1.0
广地	1.0
金银币	1.0
都护府	1.0
粟特	1.0
虽不附	1.0
塔恩	1.0
如东	1.0
两个	1.0
扑	1.0
粗	1.0
THESILKROAD	1.0
祥伯著	1.0
政治局面	1.0
载重	1.0
延光	1.0
傅毅	1.0
名词	1.0
汉军	1.0
梵语	1.0
褐彩器	1.0
地中海地区	1.0
频繁	1.0
turquoise	1.0
故里	1.0
洞窟	1.0
应	1.0
令人	1.0
东至	1.0
提淘壶	1.0
方法	1.0
南郡	1.0
阿拉伯地区	1.0
73	1.0
这种	1.0
使	1.0
文景之治	1.0
上升	1.0
Coinage	1.0
稳定下来	1.0
饲叶	1.0
侍女	1.0
拉马迪	1.0
逃出	1.0
高冕	1.0
源自	1.0
丈夫	1.0
勿	1.0
吴国	1.0
如此	1.0
航海技术	1.0
越州	1.0
马王堆	1.0
Yonaki	1.0
眼花缭乱	1.0
占卑	1.0
写照	1.0
用于	1.0
夜梦金人	1.0
各式	1.0
兴贩	1.0
色	1.0
出土文物	1.0
比如	1.0
引申	1.0
1988	1.0
塔克拉玛干沙漠	1.0
每磅	1.0
;	1.0
长江下游	1.0
女	1.0
内乱	1.0
收取	1.0
壶	1.0
姆斯	1.0
固然会	1.0
自然力	1.0
片	1.0
Gr	1.0
琶	1.0
王	1.0
某种程度	1.0
璀璨	1.0
一篮	1.0
动因	1.0
4000	1.0
远销	1.0
342	1.0
春秋	1.0
音直	1.0
patta	1.0
三佛	1.0
年	1.0
发生	1.0
故事	1.0
艰深	1.0
288	1.0
323	1.0
Testament	1.0
随从	1.0
Parthians	1.0
当代	1.0
有金	1.0
不详	1.0
91	1.0
gr	1.0
若羌	1.0
从而	1.0
历史	1.0
做成	1.0
竭力	1.0
闽	1.0
烟消云散	1.0
记述	1.0
婀娜多姿	1.0
其妻	1.0
三处	1.0
代为	1.0
官	1.0
123	1.0
Early	1.0
素纱	1.0
禅衣	1.0
财力物力	1.0
阿斯特拉罕	1.0
罗马城	1.0
皇权	1.0
勃兴	1.0
日渐	1.0
令人惊叹	1.0
Polybius	1.0
之后	1.0
α	1.0
故乡	1.0
办理	1.0
西来	1.0
搜查	1.0
其东通	1.0
拓至	1.0
荔枝	1.0
南门	1.0
大唐	1.0
就是	1.0
随唐	1.0
安西	1.0
Pass	1.0
外贸	1.0
自秦	1.0
斯图加特	1.0
索尔	1.0
旅游区	1.0
而言	1.0
关隘	1.0
柔韧	1.0
中华书局	1.0
阙	1.0
ii	1.0
狗	1.0
1225	1.0
番	1.0
西邻	1.0
荞	1.0
Empire	1.0
不足以	1.0
三	1.0
二百年	1.0
大批	1.0
越过	1.0
388	1.0
Wheeler	1.0
遣门	1.0
三种	1.0
船底	1.0
Rabatak	1.0
达百	1.0
可读	1.0
前者	1.0
黄如	1.0
洪武	1.0
可资	1.0
每发	1.0
48	1.0
率	1.0
反面	1.0
古典作品	1.0
圆润	1.0
比附	1.0
可定	1.0
记载	1.0
者	1.0
飞	1.0
南安	1.0
蚁集	1.0
围	1.0
常乐	1.0
com	1.0
蒙元	1.0
以讹传讹	1.0
仅存	1.0
畏	1.0
飞速发展	1.0
田石间	1.0
一书中	1.0
指南针	1.0
光塔	1.0
累	1.0
知之甚少	1.0
秦	1.0
铺上	1.0
相对而言	1.0
早就	1.0
cinapatta	1.0
不管怎样	1.0
510	1.0
路上	1.0
而战	1.0
陇西	1.0
三联书店	1.0
北非	1.0
她们	1.0
百姓	1.0
坦	1.0
富国	1.0
提供者	1.0
办法	1.0
欧提德	1.0
碰	1.0
想像力	1.0
出海	1.0
古代史	1.0
人之口	1.0
编于	1.0
元朝	1.0
王使	1.0
颇具规模	1.0
珠帘	1.0
退却	1.0
三十一年	1.0
1918	1.0
盖此	1.0
一行	1.0
外衣	1.0
彻底消除	1.0
其道者	1.0
名称	1.0
葱岭	1.0
以岁	1.0
必经之地	1.0
可产	1.0
一万余	1.0
1381	1.0
黄骅市	1.0
玉	1.0
新疆地区	1.0
南	1.0
东北	1.0
衣料	1.0
不利	1.0
名扬四海	1.0
穆天子	1.0
口授	1.0
王欲	1.0
周至	1.0
先是	1.0
郡发	1.0
92	1.0
场面	1.0
118	1.0
藏	1.0
Gauranganath	1.0
御碑	1.0
两条	1.0
逐站	1.0
②	1.0
发源	1.0
镌	1.0
有名	1.0
Lexington	1.0
Carradice	1.0
九百	1.0
千八百	1.0
人面	1.0
清单	1.0
卓绝	1.0
派出	1.0
金银财宝	1.0
所说	1.0
阶层	1.0
驶抵	1.0
刺桐	1.0
1985	1.0
蓬莱	1.0
翕	1.0
以逸待劳	1.0
合谋	1.0
运入	1.0
至	1.0
次要	1.0
明	1.0
日后	1.0
长盛不衰	1.0
也	1.0
Sakas	1.0
Oct	1.0
半停	1.0
Greece	1.0
⑥	1.0
称谓	1.0
类似	1.0
孙毓棠	1.0
变迁	1.0
世纪之交	1.0
疑问	1.0
外运	1.0
中期	1.0
Jade	1.0
史上	1.0
唐人	1.0
搞笑	1.0
战船	1.0
中多	1.0
产自	1.0
伊吾	1.0
博带	1.0
争议	1.0
敦煌学	1.0
很早	1.0
截杀	1.0
彩绘	1.0
章帝	1.0
连年	1.0
身	1.0
154	1.0
Sacae	1.0
over	1.0
他	1.0
蜀布	1.0
托克马克	1.0
南移	1.0
可能	1.0
Cambridge	1.0
弯曲	1.0
仅仅	1.0
玻璃	1.0
当时	1.0
尉迟胜	1.0
目睹	1.0
并出	1.0
准许	1.0
中叶	1.0
贩卖	1.0
摩	1.0
此论	1.0
摧毁	1.0
独木舟	1.0
329	1.0
列传	1.0
价格	1.0
旅行者	1.0
班固	1.0
无雷	1.0
Trade	1.0
早期	1.0
惨败	1.0
班	1.0
车师前	1.0
玄奘	1.0
lapis	1.0
/	1.0
卷发	1.0
西两织室	1.0
单独	1.0
一件	1.0
刘彻	1.0
王治去	1.0
北京出版社	1.0
治所	1.0
四十里	1.0
通往	1.0
深知	1.0
史	1.0
之物	1.0
海商	1.0
一百年	1.0
陀罗	1.0
正是	1.0
使臣	1.0
经济繁荣	1.0
边上	1.0
可查	1.0
琉古	1.0
哈拉帕	1.0
出于	1.0
大水	1.0
沿海港口	1.0
皮革	1.0
方砖	1.0
责任编辑	1.0
1853	1.0
真人	1.0
海之滨	1.0
忠于	1.0
估计	1.0
某	1.0
1926	1.0
前向	1.0
该地	1.0
近邻	1.0
冯恩学	1.0
因此	1.0
是从	1.0
商队	1.0
不愧	1.0
吴地	1.0
译文	1.0
头像	1.0
不可避免	1.0
陆路	1.0
帛画	1.0
湛离	1.0
归因于	1.0
越	1.0
古希腊	1.0
精	1.0
附近	1.0
未	1.0
私营	1.0
夸大	1.0
菩提	1.0
蚕茧	1.0
豪绅	1.0
及金带	1.0
都督府	1.0
航路	1.0
谢	1.0
亚历山大港	1.0
麹	1.0
Death	1.0
黄河流域	1.0
骆驼	1.0
东面	1.0
魏书	1.0
汉魏	1.0
三司	1.0
作者简介	1.0
通称	1.0
灭亡	1.0
可行	1.0
35	1.0
k	1.0
821D	1.0
Calcutta1912	1.0
青金石	1.0
相同	1.0
一下子	1.0
①	1.0
十余丈	1.0
犀牛	1.0
名将	1.0
印刷	1.0
显而易见	1.0
广义	1.0
情景	1.0
前	1.0
态度	1.0
安定	1.0
表现	1.0
Plutarch	1.0
夸张	1.0
河南	1.0
大象	1.0
出入	1.0
以问	1.0
不算	1.0
汉和帝	1.0
文明史	1.0
Raisonn	1.0
缯	1.0
游船	1.0
将领	1.0
逐步推进	1.0
扩建	1.0
兴	1.0
建都	1.0
兴旺	1.0
木	1.0
建安	1.0
羌	1.0
黄玉	1.0
数	1.0
同时代	1.0
单于	1.0
产	1.0
曰	1.0
帆船	1.0
汗国	1.0
汉哀帝	1.0
那里	1.0
25	1.0
南行	1.0
种类	1.0
位者	1.0
意思	1.0
沿著	1.0
希至	1.0
实则	1.0
悠久	1.0
茶	1.0
魏略	1.0
管辖	1.0
余人	1.0
之意	1.0
即	1.0
非常	1.0
各段	1.0
之感	1.0
1865	1.0
永平	1.0
汉关	1.0
迁移	1.0
尉迟敬德	1.0
遗存	1.0
天池	1.0
Ser	1.0
难兜	1.0
勃泥	1.0
由明州	1.0
钺	1.0
考证	1.0
仿佛	1.0
魏晋	1.0
远远	1.0
完美	1.0
阿斯塔纳	1.0
捐资	1.0
奉献给	1.0
奥秘	1.0
咸海	1.0
雅丹	1.0
腹部	1.0
揣测	1.0
文化交流	1.0
华丽	1.0
宋为始	1.0
这些	1.0
趁势	1.0
出发	1.0
家族	1.0
贵霜开	1.0
故行	1.0
乐都	1.0
147	1.0
j	1.0
www	1.0
唐开元	1.0
克里克	1.0
西胡考	1.0
极致	1.0
金银珠宝	1.0
此	1.0
掺上	1.0
佛像	1.0
左	1.0
据说	1.0
板	1.0
ε	1.0
梁二平	1.0
依靠	1.0
故得	1.0
不知所云	1.0
殖民地	1.0
窟	1.0
种桑	1.0
弗林尼	1.0
富庶	1.0
不及	1.0
罗亚斯	1.0
广州市	1.0
香料	1.0
王国维	1.0
允许	1.0
自保	1.0
爱琴海	1.0
今	1.0
所绘舞	1.0
有时	1.0
流域	1.0
附	1.0
染上	1.0
北仑河	1.0
Inscription	1.0
巨万	1.0
一时	1.0
封闭	1.0
迪石	1.0
暗地里	1.0
长春	1.0
奇怪的是	1.0
艰险	1.0
西到	1.0
蛾	1.0
香瓷	1.0
往返	1.0
阻塞	1.0
耳闻	1.0
礼遇	1.0
139	1.0
遗迹	1.0
Minnagara	1.0
萨麻拉	1.0
欧洲各国	1.0
政治形势	1.0
地络丝	1.0
美丽	1.0
海幢	1.0
桃拔	1.0
直到	1.0
酷爱	1.0
玉之路	1.0
昭陵	1.0
采	1.0
University	1.0
难以	1.0
建筑	1.0
构图	1.0
nard	1.0
相邻	1.0
σ	1.0
爪哇	1.0
单向	1.0
定论	1.0
建元	1.0
可知	1.0
自称为	1.0
物则	1.0
阿拉科	1.0
渤海	1.0
艺术史	1.0
夺回	1.0
麦积山	1.0
旅居	1.0
White	1.0
顺便	1.0
而成	1.0
蜀地	1.0
汉时	1.0
女娲	1.0
裁判	1.0
前半期	1.0
城郭	1.0
强大	1.0
依	1.0
无法控制	1.0
课以重税	1.0
山西	1.0
祈风	1.0
毫不掩饰	1.0
山居	1.0
驱逐	1.0
有刻	1.0
数月	1.0
各线路	1.0
相提并论	1.0
发行	1.0
红其拉甫	1.0
39	1.0
天山	1.0
大帝	1.0
战火	1.0
留下	1.0
印	1.0
横行	1.0
缅甸	1.0
末	1.0
一亿	1.0
辣椒	1.0
此道者	1.0
实际上	1.0
错译	1.0
诸国	1.0
丝衣	1.0
轻软	1.0
Tarn	1.0
东段	1.0
坊	1.0
进入	1.0
旗袍	1.0
马来半岛	1.0
织	1.0
一股	1.0
行香碑	1.0
宋末	1.0
无此	1.0
565	1.0
水旱	1.0
奇物	1.0
九年	1.0
南道	1.0
加害	1.0
当事人	1.0
赵德	1.0
越发	1.0
读音	1.0
铭	1.0
造像	1.0
亦	1.0
无高	1.0
昆山之玉	1.0
遗产	1.0
德	1.0
康居复	1.0
往	1.0
出蛾	1.0
城	1.0
大港	1.0
Karyatid	1.0
汇报	1.0
共治者	1.0
之北	1.0
南下	1.0
盛情款待	1.0
上衣	1.0
总督	1.0
两面	1.0
统称	1.0
此设	1.0
安息	1.0
畏战	1.0
之际	1.0
丘陵	1.0
迅风	1.0
地球	1.0
?	1.0
Sri	1.0
立国	1.0
赛斯	1.0
故	1.0
阚爽	1.0
STUDY	1.0
不愿	1.0
赫卡	1.0
泉州	1.0
63	1.0
行	1.0
使馆	1.0
余货财	1.0
—	1.0
倾	1.0
木材	1.0
又称	1.0
波及	1.0
翔实	1.0
丰富多彩	1.0
楼兰	1.0
葬	1.0
诚信	1.0
幅	1.0
至于	1.0
一支	1.0
太斯	1.0
汉之绎	1.0
一人	1.0
犀角	1.0
这条	1.0
已经	1.0
戴上	1.0
襟怀	1.0
两艘	1.0
and	1.0
碑铭	1.0
西段	1.0
谢绝	1.0
踏出来	1.0
四道	1.0
了	1.0
不得不	1.0
经过	1.0
二者之间	1.0
搜刮	1.0
考辨	1.0
蒙古高原	1.0
光武帝	1.0
王延彬任	1.0
少量	1.0
名字	1.0
王作宝	1.0
版上	1.0
起点	1.0
海港	1.0
数万	1.0
Mukherjee	1.0
临允	1.0
侧面	1.0
举世罕见	1.0
中提	1.0
ο	1.0
内河航运	1.0
由汉	1.0
秦通	1.0
黑釉器	1.0
Kushana	1.0
Pl	1.0
不同之处	1.0
叙利亚	1.0
防腐	1.0
里	1.0
子承父业	1.0
向东	1.0
透过	1.0
卓	1.0
收藏	1.0
130	1.0
唐宋	1.0
适中	1.0
海岸线	1.0
天竺	1.0
499	1.0
钱山漾	1.0
1575	1.0
大宛国	1.0
行时	1.0
悬度	1.0
唐肃宗	1.0
翠绿	1.0
强盗	1.0
其术	1.0
等级	1.0
Indo	1.0
纺车	1.0
编著	1.0
人们	1.0
确实	1.0
松油	1.0
中央集权	1.0
印度河	1.0
画	1.0
或	1.0
派遣	1.0
数十	1.0
这支	1.0
主人	1.0
考订	1.0
Seistan	1.0
于武帝	1.0
Greeks	1.0
36	1.0
一书	1.0
近来	1.0
Rev	1.0
主港	1.0
边关	1.0
身上	1.0
五千年	1.0
南部	1.0
变得	1.0
牢笼	1.0
诸省	1.0
2nd	1.0
既然	1.0
三类	1.0
古无轻	1.0
四海	1.0
通	1.0
瑞典	1.0
惟一	1.0
压缩	1.0
希腊人	1.0
显学	1.0
吧	1.0
灭	1.0
silver	1.0
管治	1.0
39.49	1.0
三四	1.0
入海口	1.0
极有	1.0
大型化	1.0
此名	1.0
元老院	1.0
梳理	1.0
地中海	1.0
三百	1.0
三十里	1.0
元年	1.0
晋安郡	1.0
极其重要	1.0
AD	1.0
die	1.0
145	1.0
此地	1.0
见	1.0
青铜器	1.0
几经反复	1.0
局部地区	1.0
树叶	1.0
维川县	1.0
大宛	1.0
原因	1.0
2.9	1.0
第四阶段	1.0
通常	1.0
西突厥	1.0
里斯	1.0
得	1.0
渚	1.0
祭拜	1.0
几经周折	1.0
鱼米之乡	1.0
扶持	1.0
击破	1.0
名义	1.0
退回	1.0
南朝	1.0
附比	1.0
世界性	1.0
縣度者	1.0
时合	1.0
前述	1.0
Ⅺ	1.0
十八世纪	1.0
少女	1.0
泉州市	1.0
Menander	1.0
丰州	1.0
徐闻县	1.0
蔚然	1.0
之	1.0
阚伯周	1.0
中郎将	1.0
足以	1.0
币	1.0
史学	1.0
wiki	1.0
之东	1.0
其父	1.0
汉化	1.0
以北	1.0
.	1.0
必要条件	1.0
Kore	1.0
丝绸之路	1.0
史学家	1.0
殷墟	1.0
Merchant	1.0
骁卫	1.0
马可	1.0
东海岸	1.0
两次	1.0
古典	1.0
来往	1.0
之佛统	1.0
字句	1.0
杀辱汉	1.0
之前	1.0
巴比伦	1.0
新罗	1.0
交易	1.0
送给	1.0
巨著	1.0
郡	1.0
Kaobu	1.0
隐瞒	1.0
开边	1.0
冕	1.0
发祥地	1.0
根据	1.0
Calcutta	1.0
Sherwin	1.0
皓白	1.0
非三洲	1.0
其兵弱	1.0
吐谷浑	1.0
长途贩运	1.0
无牛	1.0
尘封	1.0
壳	1.0
赵汝适	1.0
malabathrum	1.0
七里	1.0
que	1.0
支路	1.0
肤浅	1.0
研究者	1.0
西王母	1.0
等国	1.0
安条克	1.0
利亚	1.0
设	1.0
珍品	1.0
征收	1.0
年代学	1.0
Bombay	1.0
印度洋	1.0
写	1.0
吃水	1.0
山区	1.0
唆	1.0
姜	1.0
遂止	1.0
海上	1.0
进兵	1.0
三省通	1.0
以佛	1.0
敦煌石窟	1.0
族	1.0
无力	1.0
佛法	1.0
坟茔	1.0
北路	1.0
弟弟	1.0
一成不变	1.0
南缘	1.0
棕肤	1.0
龟兹王	1.0
伊拉克	1.0
梳落	1.0
皮洛斯	1.0
珍物	1.0
倾向	1.0
时属	1.0
或是	1.0
204	1.0
a	1.0
使者	1.0
失	1.0
丝路	1.0
早	1.0
贵重	1.0
兴建	1.0
分南道	1.0
玉石	1.0
五谷	1.0
纺织业	1.0
其	1.0
安史之乱	1.0
令	1.0
三流	1.0
西欧国家	1.0
抱以	1.0
朔方	1.0
奥巴	1.0
未有	1.0
尽满	1.0
clover	1.0
阗	1.0
3169	1.0
最为	1.0
Biblioth	1.0
进发	1.0
1087	1.0
西经	1.0
唐	1.0
杨巨平	1.0
他率	1.0
笼络	1.0
魔王	1.0
3901	1.0
以及	1.0
听法	1.0
界河	1.0
沿袭	1.0
河床	1.0
刻赤	1.0
尊	1.0
路途	1.0
by	1.0
农民起义	1.0
Asii	1.0
wikipedia	1.0
提德	1.0
俘虏	1.0
萨莱	1.0
凤翔	1.0
人物形象	1.0
赐予	1.0
不再	1.0
沙埋	1.0
统治	1.0
白草	1.0
过	1.0
强盛	1.0
继位	1.0
听说	1.0
逃脱	1.0
始信	1.0
学界	1.0
en	1.0
⑩	1.0
神山	1.0
时通	1.0
巷陌	1.0
出产	1.0
从塞人	1.0
危之虑	1.0
山西省	1.0
Broach	1.0
此后	1.0
以取	1.0
早年	1.0
后渚港	1.0
河	1.0
欧洲人	1.0
宋金	1.0
造型艺术	1.0
米	1.0
Minnagar	1.0
普通人	1.0
一侧	1.0
莫高窟	1.0
加绣	1.0
库	1.0
分	1.0
身躯	1.0
应该	1.0
Seidenstrasse	1.0
大臣	1.0
罗盘	1.0
全国性	1.0
玉器	1.0
放浪	1.0
吴兴县	1.0
渗入	1.0
大将军	1.0
Hermaeus	1.0
H	1.0
皆	1.0
Aurel	1.0
1600	1.0
修复	1.0
部将	1.0
注	1.0
走向	1.0
暂定	1.0
重重叠叠	1.0
纺织	1.0
斯托芬	1.0
Palava	1.0
流沙	1.0
肥硕	1.0
南道合	1.0
西行求	1.0
1032	1.0
明显增加	1.0
利用	1.0
790	1.0
夹击	1.0
数百里	1.0
富丽堂皇	1.0
被迫	1.0
吐鲁番	1.0
木宫	1.0
统辖	1.0
05	1.0
巴达	1.0
虫	1.0
学家	1.0
1277	1.0
时候	1.0
求援	1.0
西南夷	1.0
仍为	1.0
自来	1.0
既有	1.0
结果表明	1.0
城主之子	1.0
上半叶	1.0
罕萨	1.0
重大事件	1.0
杀生	1.0
特	1.0
传说	1.0
行为	1.0
Arachosia	1.0
专制	1.0
触摸	1.0
1990	1.0
求其	1.0
人之北	1.0
炳灵	1.0
干道	1.0
人数	1.0
分裂	1.0
costus	1.0
注释	1.0
88	1.0
逐渐	1.0
来远亭	1.0
1997	1.0
珍珠	1.0
年头	1.0
有东	1.0
故地	1.0
53	1.0
维摩	1.0
似乎	1.0
Sadashkana	1.0
其西则	1.0
转入	1.0
第一阶段	1.0
弄	1.0
也许	1.0
壶式	1.0
白沙瓦	1.0
实物	1.0
招募	1.0
陶壶	1.0
互证	1.0
搞混	1.0
世系	1.0
辑	1.0
York	1.0
之子班勇	1.0
之名	1.0
纤细	1.0
服装	1.0
染料	1.0
叫	1.0
差异	1.0
雌黄	1.0
库什	1.0
七宝	1.0
腰带	1.0
19300	1.0
世纪末	1.0
自治	1.0
控制权	1.0
上书	1.0
消费	1.0
Seres	1.0
散岛	1.0
船型	1.0
凉州	1.0
毾	1.0
Susan	1.0
司马迁	1.0
Geography	1.0
44	1.0
犀	1.0
章帝章	1.0
阿里卡	1.0
刺	1.0
似丹	1.0
来献	1.0
后者	1.0
鲨鱼	1.0
突厥	1.0
782	1.0
信德	1.0
简写	1.0
邛竹杖	1.0
这块	1.0
增减	1.0
八口	1.0
明帝	1.0
58	1.0
接触	1.0
陵前	1.0
成年人	1.0
